Datetime,Barometric Pressure (m),Total Pressure (m),Water Stage (cm),Adjusted Water Stage (cm),Discharge (cms),Temperature (°C)
7/3/2008 12:45,1.0347,1.2387,20.4,18.055,1.678997335,11.027
7/3/2008 13:00,1.0338,1.239,20.52,18.175,1.691474482,11.441
7/3/2008 13:15,1.0324,1.2372,20.48,18.135,1.690136917,11.794
7/3/2008 13:30,1.0303,1.2311,20.08,17.735,1.652016014,12.119
7/3/2008 13:45,1.0296,1.233,20.34,17.995,1.66905627,12.431
7/3/2008 14:00,1.0273,1.2285,20.12,17.775,1.654088937,12.691
7/3/2008 14:15,1.0265,1.2261,19.96,17.615,1.63323128,12.909
7/3/2008 14:30,1.025,1.2259,20.09,17.745,1.644394313,13.107
7/3/2008 14:45,1.0226,1.2205,19.79,17.445,1.618834048,13.29
7/3/2008 15:00,1.0214,1.2221,20.07,17.725,1.639513564,13.444
7/3/2008 15:15,1.0213,1.2234,20.21,17.865,1.655495808,13.496
7/3/2008 15:30,1.0216,1.2257,20.41,18.065,1.676251441,13.56
7/3/2008 15:45,1.0218,1.2211,19.93,17.585,1.633157394,13.582
7/3/2008 16:00,1.0222,1.2227,20.05,17.705,1.637295833,13.54
7/3/2008 16:15,1.022,1.225,20.3,17.955,1.66401528,13.431
7/3/2008 16:30,1.0237,1.2267,20.3,17.955,1.664904684,13.248
7/3/2008 16:45,1.0236,1.2269,20.33,17.985,1.670465232,13.03
7/3/2008 17:00,1.0256,1.225,19.94,17.595,1.630276289,12.839
7/3/2008 17:15,1.0255,1.2286,20.31,17.965,1.663200062,12.587
7/3/2008 17:30,1.0279,1.2284,20.05,17.705,1.63995717,12.238
7/3/2008 17:45,1.0297,1.2342,20.45,18.105,1.675509435,11.954
7/3/2008 18:00,1.0319,1.234,20.21,17.865,1.657717583,11.735
7/3/2008 18:15,1.0329,1.2363,20.34,17.995,1.668463082,11.497
7/3/2008 18:30,1.0345,1.2378,20.33,17.985,1.668537229,11.262
7/3/2008 18:45,1.0358,1.2433,20.75,18.405,1.709399767,11.052
7/3/2008 19:00,1.0378,1.2459,20.81,18.465,1.720423232,10.839
7/3/2008 19:15,1.0388,1.2487,20.99,18.645,1.740264956,10.675
7/3/2008 19:30,1.0398,1.2439,20.41,18.065,1.686793767,10.564
7/3/2008 19:45,1.0418,1.2515,20.97,18.625,1.730861567,10.411
7/3/2008 20:00,1.0438,1.2562,21.24,18.895,1.765456423,10.228
7/3/2008 20:15,1.0467,1.2347,18.8,16.455,1.533409804,10.004
7/3/2008 20:30,1.0475,1.24,19.25,16.905,1.543579209,9.788
7/3/2008 20:45,1.0493,1.2415,19.22,16.875,1.545848717,9.559
7/3/2008 21:00,1.0499,1.2396,18.97,16.625,1.523397592,9.319
7/3/2008 21:15,1.0496,1.2409,19.13,16.785,1.536261971,9.115
7/3/2008 21:30,1.0503,1.2454,19.51,17.165,1.573345817,8.908
7/3/2008 21:45,1.0509,1.2405,18.96,16.615,1.526685082,8.716
7/3/2008 22:00,1.0522,1.2493,19.71,17.365,1.58907318,8.515
7/3/2008 22:15,1.0531,1.2474,19.43,17.085,1.573933292,8.336
7/3/2008 22:30,1.0544,1.2458,19.14,16.795,1.54160299,8.158
7/3/2008 22:45,1.0553,1.2472,19.19,16.845,1.542700838,7.975
7/3/2008 23:00,1.0554,1.2422,18.68,16.335,1.496193147,7.811
7/3/2008 23:15,1.0551,1.246,19.09,16.745,1.528219643,7.648
7/3/2008 23:30,1.055,1.2399,18.49,16.145,1.477060296,7.49
7/3/2008 23:45,1.0549,1.2477,19.28,16.935,1.543213211,7.335
7/4/2008 0:00,1.0547,1.2442,18.95,16.605,1.523543678,7.189
7/4/2008 0:15,1.0548,1.2455,19.07,16.725,1.529681366,7.016
7/4/2008 0:30,1.054,1.2429,18.89,16.545,1.515658354,6.852
7/4/2008 0:45,1.0521,1.2433,19.12,16.775,1.536481405,6.698
7/4/2008 1:00,1.0509,1.2418,19.09,16.745,1.535969401,6.552
7/4/2008 1:15,1.0494,1.2368,18.74,16.395,1.502749814,6.407
7/4/2008 1:30,1.0478,1.237,18.92,16.575,1.514855599,6.268
7/4/2008 1:45,1.0465,1.2344,18.79,16.445,1.504717736,6.122
7/4/2008 2:00,1.0447,1.2336,18.89,16.545,1.513031414,5.99
7/4/2008 2:15,1.0429,1.2357,19.28,16.935,1.55156152,5.845
7/4/2008 2:30,1.0421,1.2358,19.37,17.025,1.564391325,5.708
7/4/2008 2:45,1.0408,1.2333,19.25,16.905,1.555005527,5.562
7/4/2008 3:00,1.0402,1.2284,18.82,16.475,1.511353485,5.419
7/4/2008 3:15,1.0393,1.2328,19.35,17.005,1.55588505,5.279
7/4/2008 3:30,1.0382,1.2284,19.02,16.675,1.53253239,5.14
7/4/2008 3:45,1.038,1.2293,19.13,16.785,1.536847139,5.007
7/4/2008 4:00,1.0382,1.2285,19.03,16.685,1.528365805,4.888
7/4/2008 4:15,1.0385,1.2302,19.17,16.825,1.540066219,4.767
7/4/2008 4:30,1.0383,1.2337,19.54,17.195,1.578120091,4.657
7/4/2008 4:45,1.0392,1.2344,19.52,17.175,1.580030468,4.544
7/4/2008 5:00,1.0392,1.2309,19.17,16.825,1.547679365,4.437
7/4/2008 5:15,1.0388,1.2354,19.66,17.315,1.589882292,4.331
7/4/2008 5:30,1.0388,1.2361,19.73,17.385,1.603205601,4.233
7/4/2008 5:45,1.039,1.236,19.7,17.355,1.601069695,4.134
7/4/2008 6:00,1.0391,1.2317,19.26,16.915,1.558744064,4.035
7/4/2008 6:15,1.0393,1.2363,19.7,17.355,1.594149643,3.94
7/4/2008 6:30,1.0407,1.2363,19.56,17.215,1.585469779,3.851
7/4/2008 6:45,1.0411,1.234,19.29,16.945,1.559110667,3.766
7/4/2008 7:00,1.0429,1.2373,19.44,17.095,1.567399681,3.698
7/4/2008 7:15,1.0439,1.2373,19.34,16.995,1.561237245,3.64
7/4/2008 7:30,1.044,1.2387,19.47,17.125,1.573492683,3.619
7/4/2008 7:45,1.0444,1.2398,19.54,17.195,1.581647238,3.648
7/4/2008 8:00,1.0446,1.2408,19.62,17.275,1.590617908,3.763
7/4/2008 8:15,1.0457,1.2467,20.1,17.755,1.636482789,3.918
7/4/2008 8:30,1.047,1.2404,19.34,16.995,1.570482399,4.08
7/4/2008 8:45,1.0484,1.2432,19.48,17.135,1.5725381,4.278
7/4/2008 9:00,1.0503,1.2423,19.2,16.855,1.547166747,4.509
7/4/2008 9:15,1.0507,1.2427,19.2,16.855,1.545262985,4.76
7/4/2008 9:30,1.0507,1.2438,19.31,16.965,1.556324842,5.054
7/4/2008 9:45,1.0495,1.2424,19.29,16.945,1.557790963,5.41
7/4/2008 10:00,1.0486,1.2375,18.89,16.545,1.519016093,5.823
7/4/2008 10:15,1.0476,1.237,18.94,16.595,1.518067043,6.274
7/4/2008 10:30,1.046,1.2341,18.81,16.465,1.507342292,6.732
7/4/2008 10:45,1.0451,1.2339,18.88,16.535,1.511061703,7.21
7/4/2008 11:00,1.0436,1.2343,19.07,16.725,1.530997114,7.695
7/4/2008 11:15,1.0428,1.2348,19.2,16.855,1.545116557,8.177
7/4/2008 11:30,1.0415,1.23,18.85,16.505,1.514490733,8.667
7/4/2008 11:45,1.0405,1.2283,18.78,16.435,1.502312556,9.147
7/4/2008 12:00,1.0395,1.2302,19.07,16.725,1.528804305,9.613
7/4/2008 12:15,1.0367,1.2239,18.72,16.375,1.502458306,10.07
7/4/2008 12:30,1.0358,1.2216,18.58,16.235,1.481348921,10.522
7/4/2008 12:45,1.0343,1.2228,18.85,16.505,1.505738307,10.939
7/4/2008 13:00,1.0323,1.2177,18.54,16.195,1.481058102,11.313
7/4/2008 13:15,1.0303,1.2184,18.81,16.465,1.502093935,11.664
7/4/2008 13:30,1.0277,1.2138,18.61,16.265,1.487967594,11.984
7/4/2008 13:45,1.0267,1.2096,18.29,15.945,1.452531254,12.281
7/4/2008 14:00,1.0254,1.216,19.06,16.715,1.521133558,12.53
7/4/2008 14:15,1.0237,1.2057,18.2,15.855,1.451589185,12.752
7/4/2008 14:30,1.0239,1.2092,18.53,16.185,1.467472848,12.991
7/4/2008 14:45,1.0227,1.2084,18.57,16.225,1.478077751,13.189
7/4/2008 15:00,1.0227,1.2075,18.48,16.135,1.468416609,13.326
7/4/2008 15:15,1.0221,1.2111,18.9,16.555,1.507706873,13.401
7/4/2008 15:30,1.0226,1.2121,18.95,16.605,1.516972106,13.457
7/4/2008 15:45,1.0234,1.2077,18.43,16.085,1.468053612,13.266
7/4/2008 16:00,1.0241,1.2095,18.54,16.195,1.471030623,13.071
7/4/2008 16:15,1.0244,1.2047,18.03,15.685,1.425180103,12.875
7/4/2008 16:30,1.0238,1.2103,18.65,16.305,1.477496334,12.693
7/4/2008 16:45,1.0251,1.2073,18.22,15.875,1.443187499,12.477
7/4/2008 17:00,1.026,1.2089,18.29,15.945,1.444128667,12.28
7/4/2008 17:15,1.028,1.214,18.6,16.255,1.472773725,12.16
7/4/2008 17:30,1.029,1.2138,18.48,16.135,1.467400255,12.02
7/4/2008 17:45,1.0303,1.2159,18.56,16.215,1.472773725,11.814
7/4/2008 18:00,1.032,1.2149,18.29,15.945,1.44789435,11.54
7/4/2008 18:15,1.0348,1.2193,18.45,16.105,1.457460641,11.259
7/4/2008 18:30,1.0369,1.2236,18.67,16.325,1.481567041,10.961
7/4/2008 18:45,1.0391,1.2302,19.11,16.765,1.526319747,10.679
7/4/2008 19:00,1.0412,1.2273,18.61,16.265,1.485494113,10.389
7/4/2008 19:15,1.0425,1.2329,19.04,16.695,1.520111273,10.113
7/4/2008 19:30,1.0441,1.2315,18.74,16.395,1.497504102,9.899
7/4/2008 19:45,1.0449,1.232,18.71,16.365,1.49146072,9.657
7/4/2008 20:00,1.0459,1.2343,18.84,16.495,1.503041331,9.437
7/4/2008 20:15,1.048,1.2376,18.96,16.615,1.51470965,9.239
7/4/2008 20:30,1.0501,1.2368,18.67,16.325,1.488986283,9.066
7/4/2008 20:45,1.0514,1.2439,19.25,16.905,1.540944343,8.889
7/4/2008 21:00,1.0535,1.2436,19.01,16.665,1.525443004,8.708
7/4/2008 21:15,1.0549,1.246,19.11,16.765,1.532459276,8.54
7/4/2008 21:30,1.0548,1.2459,19.11,16.765,1.536115685,8.377
7/4/2008 21:45,1.0558,1.2484,19.26,16.915,1.548777925,8.227
7/4/2008 22:00,1.0566,1.2469,19.03,16.685,1.529389003,8.074
7/4/2008 22:15,1.0565,1.2451,18.86,16.515,1.511207593,7.926
7/4/2008 22:30,1.0567,1.2444,18.77,16.425,1.499762302,7.764
7/4/2008 22:45,1.0564,1.2434,18.7,16.355,1.492552599,7.618
7/4/2008 23:00,1.056,1.2438,18.78,16.435,1.499252336,7.466
7/4/2008 23:15,1.0551,1.246,19.09,16.745,1.530558511,7.325
7/4/2008 23:30,1.0551,1.247,19.19,16.845,1.54328641,7.191
7/4/2008 23:45,1.0545,1.2466,19.21,16.865,1.5475329,7.047
7/5/2008 0:00,1.0535,1.243,18.95,16.605,1.523689766,6.891
7/5/2008 0:15,1.0536,1.2419,18.83,16.485,1.506904813,6.747
7/5/2008 0:30,1.0533,1.2426,18.93,16.585,1.515220479,6.586
7/5/2008 0:45,1.0526,1.2425,18.99,16.645,1.522959349,6.442
7/5/2008 1:00,1.051,1.2394,18.84,16.495,1.510915815,6.279
7/5/2008 1:15,1.0495,1.2387,18.92,16.575,1.516169236,6.133
7/5/2008 1:30,1.0482,1.2345,18.63,16.285,1.489568442,6.008
7/5/2008 1:45,1.0473,1.2367,18.94,16.595,1.514125881,5.888
7/5/2008 2:00,1.0456,1.2352,18.96,16.615,1.521717772,5.758
7/5/2008 2:15,1.0443,1.2326,18.83,16.485,1.509092414,5.625
7/5/2008 2:30,1.0431,1.2351,19.2,16.855,1.542188493,5.499
7/5/2008 2:45,1.0421,1.2344,19.23,16.885,1.55016962,5.362
7/5/2008 3:00,1.0407,1.2326,19.19,16.845,1.547386437,5.237
7/5/2008 3:15,1.0396,1.2317,19.21,16.865,1.548265248,5.111
7/5/2008 3:30,1.0394,1.2274,18.8,16.455,1.508290233,4.995
7/5/2008 3:45,1.0386,1.2286,19,16.655,1.522155956,4.885
7/5/2008 4:00,1.0381,1.2289,19.08,16.735,1.532239937,4.776
7/5/2008 4:15,1.0374,1.2296,19.22,16.875,1.54702029,4.669
7/5/2008 4:30,1.0379,1.2307,19.28,16.935,1.553026901,4.561
7/5/2008 4:45,1.0377,1.234,19.63,17.285,1.588337683,4.447
7/5/2008 5:00,1.0372,1.2259,18.87,16.525,1.521498687,4.345
7/5/2008 5:15,1.0368,1.2318,19.5,17.155,1.570188764,4.244
7/5/2008 5:30,1.0369,1.231,19.41,17.065,1.570115357,4.143
7/5/2008 5:45,1.037,1.2319,19.49,17.145,1.57643046,4.047
7/5/2008 6:00,1.0374,1.2323,19.49,17.145,1.577165045,3.948
7/5/2008 6:15,1.0377,1.2325,19.48,17.135,1.576357004,3.857
7/5/2008 6:30,1.0384,1.2333,19.49,17.145,1.576577372,3.754
7/5/2008 6:45,1.039,1.2336,19.46,17.115,1.574006728,3.671
7/5/2008 7:00,1.04,1.2358,19.58,17.235,1.584440484,3.591
7/5/2008 7:15,1.041,1.2377,19.67,17.325,1.594811987,3.528
7/5/2008 7:30,1.0417,1.2401,19.84,17.495,1.612859851,3.502
7/5/2008 7:45,1.042,1.2378,19.58,17.235,1.591059304,3.528
7/5/2008 8:00,1.0424,1.2336,19.12,16.775,1.543213211,3.642
7/5/2008 8:15,1.0432,1.2393,19.61,17.265,1.582602731,3.793
7/5/2008 8:30,1.0448,1.2394,19.46,17.115,1.574300481,3.97
7/5/2008 8:45,1.0465,1.2382,19.17,16.825,1.544311248,4.165
7/5/2008 9:00,1.0485,1.2408,19.23,16.885,1.545336199,4.393
7/5/2008 9:15,1.0495,1.2394,18.99,16.645,1.524858554,4.659
7/5/2008 9:30,1.0491,1.2391,19,16.655,1.524347191,4.983
7/5/2008 9:45,1.0484,1.2372,18.88,16.535,1.513542149,5.357
7/5/2008 10:00,1.0472,1.2345,18.73,16.385,1.498305334,5.777
7/5/2008 10:15,1.0457,1.2382,19.25,16.905,1.545921936,6.24
7/5/2008 10:30,1.0446,1.2328,18.82,16.475,1.512082982,6.745
7/5/2008 10:45,1.0441,1.2352,19.11,16.765,1.532459276,7.267
7/5/2008 11:00,1.0435,1.2335,19,16.655,1.526392813,7.786
7/5/2008 11:15,1.0427,1.237,19.43,17.085,1.566005446,8.298
7/5/2008 11:30,1.0409,1.2319,19.1,16.755,1.542334874,8.797
7/5/2008 11:45,1.0388,1.2341,19.53,17.185,1.578928281,9.29
7/5/2008 12:00,1.0376,1.2301,19.25,16.905,1.557204487,9.772
7/5/2008 12:15,1.0363,1.2309,19.46,17.115,1.573272386,10.226
7/5/2008 12:30,1.0346,1.2246,19,16.655,1.533117323,10.673
7/5/2008 12:45,1.0324,1.2245,19.21,16.865,1.547093519,11.102
7/5/2008 13:00,1.0307,1.2227,19.2,16.855,1.548484963,11.51
7/5/2008 13:15,1.028,1.2158,18.78,16.435,1.509894666,11.904
7/5/2008 13:30,1.0268,1.217,19.02,16.675,1.524347191,12.234
7/5/2008 13:45,1.0265,1.2169,19.04,16.695,1.528438887,12.539
7/5/2008 14:00,1.0259,1.2175,19.16,16.815,1.540578448,12.822
7/5/2008 14:15,1.0236,1.2148,19.12,16.775,1.541017524,13.052
7/5/2008 14:30,1.0219,1.2131,19.12,16.775,1.539554018,13.229
7/5/2008 14:45,1.0205,1.2124,19.19,16.845,1.545775498,13.391
7/5/2008 15:00,1.0195,1.2153,19.58,17.235,1.583411299,13.471
7/5/2008 15:15,1.0197,1.2102,19.05,16.705,1.536847139,13.53
7/5/2008 15:30,1.02,1.2121,19.21,16.865,1.544164836,13.591
7/5/2008 15:45,1.0194,1.2092,18.98,16.635,1.525954427,13.573
7/5/2008 16:00,1.0197,1.208,18.83,16.485,1.507050637,13.502
7/5/2008 16:15,1.0203,1.2139,19.36,17.015,1.554785659,13.396
7/5/2008 16:30,1.0217,1.2092,18.75,16.405,1.503405741,13.254
7/5/2008 16:45,1.0225,1.2106,18.81,16.465,1.501073772,13.066
7/5/2008 17:00,1.0243,1.2082,18.39,16.045,1.460796787,12.891
7/5/2008 17:15,1.0264,1.2154,18.9,16.555,1.502458306,12.687
7/5/2008 17:30,1.028,1.2182,19.02,16.675,1.522009892,12.403
7/5/2008 17:45,1.0306,1.2187,18.81,16.465,1.502385431,12.172
7/5/2008 18:00,1.0323,1.2261,19.38,17.035,1.554785659,11.908
7/5/2008 18:15,1.0341,1.2202,18.61,16.265,1.489859536,11.656
7/5/2008 18:30,1.0356,1.2277,19.21,16.865,1.535969401,11.386
7/5/2008 18:45,1.0356,1.2257,19.01,16.665,1.527927326,11.081
7/5/2008 19:00,1.0365,1.2292,19.27,16.925,1.548411724,10.763
7/5/2008 19:15,1.0374,1.2307,19.33,16.985,1.557937588,10.49
7/5/2008 19:30,1.038,1.2287,19.07,16.725,1.534506688,10.238
7/5/2008 19:45,1.0399,1.2304,19.05,16.705,1.526904289,10.017
7/5/2008 20:00,1.0413,1.2303,18.9,16.555,1.513104375,9.802
7/5/2008 20:15,1.0425,1.2351,19.26,16.915,1.545409414,9.569
7/5/2008 20:30,1.0437,1.2366,19.29,16.945,1.553539838,9.333
7/5/2008 20:45,1.0446,1.2336,18.9,16.555,1.517337071,9.104
7/5/2008 21:00,1.0456,1.2351,18.95,16.605,1.516242221,8.906
7/5/2008 21:15,1.0464,1.2415,19.51,17.165,1.57055581,8.679
7/5/2008 21:30,1.0468,1.2383,19.15,16.805,1.545043345,8.458
7/5/2008 21:45,1.0471,1.2403,19.32,16.975,1.556104943,8.278
7/5/2008 22:00,1.0476,1.2342,18.66,16.315,1.495610561,8.107
7/5/2008 22:15,1.0475,1.2384,19.09,16.745,1.527635018,7.911
7/5/2008 22:30,1.0475,1.2413,19.38,17.035,1.561383923,7.72
7/5/2008 22:45,1.0468,1.2399,19.31,16.965,1.559990572,7.545
7/5/2008 23:00,1.0463,1.2347,18.84,16.495,1.513979945,7.387
7/5/2008 23:15,1.0463,1.2359,18.96,16.615,1.517775047,7.232
7/5/2008 23:30,1.0459,1.2372,19.13,16.785,1.536261971,7.084
7/5/2008 23:45,1.0465,1.2359,18.94,16.595,1.519235119,6.949
7/6/2008 0:00,1.0464,1.2385,19.21,16.865,1.543140013,6.822
7/6/2008 0:15,1.0457,1.2362,19.05,16.705,1.532751735,6.689
7/6/2008 0:30,1.0453,1.2365,19.12,16.775,1.536627697,6.557
7/6/2008 0:45,1.0435,1.2374,19.39,17.045,1.565418461,6.432
7/6/2008 1:00,1.0424,1.2312,18.88,16.535,1.519819212,6.291
7/6/2008 1:15,1.0415,1.2296,18.81,16.465,1.505446703,6.173
7/6/2008 1:30,1.0409,1.2346,19.37,17.025,1.557204487,6.043
7/6/2008 1:45,1.0402,1.2346,19.44,17.095,1.572244401,5.915
7/6/2008 2:00,1.0394,1.2338,19.44,17.095,1.57341925,5.788
7/6/2008 2:15,1.0383,1.2312,19.29,16.945,1.55955061,5.654
7/6/2008 2:30,1.0375,1.2313,19.38,17.035,1.565491832,5.524
7/6/2008 2:45,1.0362,1.2317,19.55,17.205,1.583778852,5.392
7/6/2008 3:00,1.0358,1.2312,19.54,17.195,1.583999391,5.253
7/6/2008 3:15,1.0348,1.2325,19.77,17.425,1.606741926,5.128
7/6/2008 3:30,1.0341,1.2331,19.9,17.555,1.622154619,4.997
7/6/2008 3:45,1.0337,1.2325,19.88,17.535,1.621711811,4.864
7/6/2008 4:00,1.0335,1.2296,19.61,17.265,1.595253575,4.747
7/6/2008 4:15,1.033,1.2294,19.64,17.295,1.5945912,4.635
7/6/2008 4:30,1.033,1.2336,20.06,17.715,1.634561314,4.519
7/6/2008 4:45,1.0325,1.2326,20.01,17.665,1.636704522,4.4
7/6/2008 5:00,1.0333,1.2337,20.04,17.695,1.636926259,4.284
7/6/2008 5:15,1.0336,1.2325,19.89,17.545,1.623704603,4.169
7/6/2008 5:30,1.0338,1.2345,20.07,17.725,1.638922121,4.062
7/6/2008 5:45,1.0348,1.2319,19.71,17.365,1.605857725,3.961
7/6/2008 6:00,1.0356,1.2376,20.2,17.855,1.647871456,3.859
7/6/2008 6:15,1.0357,1.2387,20.3,17.955,1.665794166,3.754
7/6/2008 6:30,1.0364,1.2336,19.72,17.375,1.61064811,3.658
7/6/2008 6:45,1.0369,1.2352,19.83,17.485,1.612933584,3.562
7/6/2008 7:00,1.0375,1.2407,20.32,17.975,1.661495729,3.482
7/6/2008 7:15,1.0387,1.2395,20.08,17.735,1.644764164,3.421
7/6/2008 7:30,1.0391,1.2402,20.11,17.765,1.645281979,3.39
7/6/2008 7:45,1.0393,1.2428,20.35,18.005,1.669130421,3.418
7/6/2008 8:00,1.04,1.2399,19.99,17.645,1.637295833,3.531
7/6/2008 8:15,1.0403,1.2395,19.92,17.575,1.625845458,3.674
7/6/2008 8:30,1.0421,1.2405,19.84,17.495,1.614924593,3.84
7/6/2008 8:45,1.043,1.2389,19.59,17.245,1.591132872,4.037
7/6/2008 9:00,1.0437,1.2387,19.5,17.155,1.579148708,4.27
7/6/2008 9:15,1.0435,1.2421,19.86,17.515,1.613597209,4.545
7/6/2008 9:30,1.043,1.2359,19.29,16.945,1.564831513,4.876
7/6/2008 9:45,1.0422,1.2367,19.45,17.105,1.572170978,5.253
7/6/2008 10:00,1.0417,1.2386,19.69,17.345,1.597020128,5.668
7/6/2008 10:15,1.0408,1.2355,19.47,17.125,1.580103952,6.131
7/6/2008 10:30,1.0393,1.2356,19.63,17.285,1.593045837,6.628
7/6/2008 10:45,1.0382,1.2317,19.35,17.005,1.568060179,7.15
7/6/2008 11:00,1.0372,1.2329,19.57,17.225,1.584808077,7.67
7/6/2008 11:15,1.0356,1.234,19.84,17.495,1.614777097,8.184
7/6/2008 11:30,1.0341,1.2316,19.75,17.405,1.609984686,8.688
7/6/2008 11:45,1.0321,1.2292,19.71,17.365,1.605563009,9.181
7/6/2008 12:00,1.0312,1.2269,19.57,17.225,1.589955851,9.663
7/6/2008 12:15,1.0296,1.225,19.54,17.195,1.586057997,10.15
7/6/2008 12:30,1.0276,1.2223,19.47,17.125,1.579516098,10.629
7/6/2008 12:45,1.0269,1.2196,19.27,16.925,1.557497721,11.073
7/6/2008 13:00,1.0249,1.2159,19.1,16.755,1.540285742,11.475
7/6/2008 13:15,1.023,1.2101,18.71,16.365,1.500636594,11.853
7/6/2008 13:30,1.0207,1.2145,19.38,17.035,1.55918399,12.192
7/6/2008 13:45,1.0194,1.213,19.36,17.015,1.565638576,12.507
7/6/2008 14:00,1.0168,1.2094,19.26,16.915,1.557717652,12.799
7/6/2008 14:15,1.0156,1.2104,19.48,17.135,1.575181794,13.028
7/6/2008 14:30,1.0146,1.2057,19.11,16.765,1.542847228,13.195
7/6/2008 14:45,1.0144,1.2075,19.31,16.965,1.555298692,13.301
7/6/2008 15:00,1.0142,1.2049,19.07,16.725,1.535384288,13.365
7/6/2008 15:15,1.0145,1.2046,19.01,16.665,1.525443004,13.388
7/6/2008 15:30,1.0145,1.2048,19.03,16.685,1.526904289,13.396
7/6/2008 15:45,1.0153,1.2092,19.39,17.045,1.560283892,13.373
7/6/2008 16:00,1.0151,1.2113,19.62,17.275,1.588999628,13.348
7/6/2008 16:15,1.0158,1.2134,19.76,17.415,1.604457903,13.301
7/6/2008 16:30,1.0187,1.208,18.93,16.585,1.524128045,13.156
7/6/2008 16:45,1.0205,1.2102,18.97,16.625,1.517410065,12.98
7/6/2008 17:00,1.0216,1.211,18.94,16.595,1.516169236,12.789
7/6/2008 17:15,1.0231,1.2128,18.97,16.625,1.517994043,12.553
7/6/2008 17:30,1.0257,1.2169,19.12,16.775,1.531070217,12.257
7/6/2008 17:45,1.028,1.2213,19.33,16.985,1.553686397,12.092
7/6/2008 18:00,1.0293,1.2187,18.94,16.595,1.521133558,11.875
7/6/2008 18:15,1.0305,1.2224,19.19,16.845,1.539334512,11.567
7/6/2008 18:30,1.032,1.2249,19.29,16.945,1.552074377,11.279
7/6/2008 18:45,1.0334,1.2269,19.35,17.005,1.55940396,11.076
7/6/2008 19:00,1.0354,1.2304,19.5,17.155,1.573712984,10.802
7/6/2008 19:15,1.0371,1.2275,19.04,16.695,1.53253239,10.504
7/6/2008 19:30,1.038,1.2301,19.21,16.865,1.543140013,10.214
7/6/2008 19:45,1.0388,1.2323,19.35,17.005,1.559110667,9.944
7/6/2008 20:00,1.0403,1.2337,19.34,16.995,1.55918399,9.72
7/6/2008 20:15,1.0414,1.2363,19.49,17.145,1.573933292,9.546
7/6/2008 20:30,1.0433,1.235,19.17,16.825,1.544457663,9.331
7/6/2008 20:45,1.0448,1.2386,19.38,17.035,1.560357224,9.115
7/6/2008 21:00,1.0462,1.2405,19.43,17.085,1.568353749,8.915
7/6/2008 21:15,1.0475,1.2437,19.62,17.275,1.58738162,8.711
7/6/2008 21:30,1.0487,1.2413,19.26,16.915,1.555958347,8.545
7/6/2008 21:45,1.0492,1.2421,19.29,16.945,1.554565796,8.367
7/6/2008 22:00,1.0492,1.2445,19.53,17.185,1.578634386,8.203
7/6/2008 22:15,1.0494,1.2477,19.83,17.485,1.610574394,8.048
7/6/2008 22:30,1.0497,1.2443,19.46,17.115,1.579442619,7.892
7/6/2008 22:45,1.0496,1.2425,19.29,16.945,1.558377476,7.753
7/6/2008 23:00,1.0488,1.2418,19.3,16.955,1.557864275,7.601
7/6/2008 23:15,1.0479,1.2399,19.2,16.855,1.548631443,7.444
7/6/2008 23:30,1.0473,1.2411,19.38,17.035,1.563877798,7.295
7/6/2008 23:45,1.0473,1.2406,19.33,16.985,1.560870559,7.143
7/7/2008 0:00,1.0467,1.2403,19.36,17.015,1.563877798,7
7/7/2008 0:15,1.0455,1.2379,19.24,16.895,1.553759677,6.866
7/7/2008 0:30,1.0447,1.2395,19.48,17.135,1.574300481,6.727
7/7/2008 0:45,1.0439,1.2369,19.3,16.955,1.560650555,6.581
7/7/2008 1:00,1.0434,1.2405,19.71,17.365,1.59672568,6.436
7/7/2008 1:15,1.0427,1.2372,19.45,17.105,1.57819356,6.297
7/7/2008 1:30,1.0415,1.2361,19.46,17.115,1.576063188,6.15
7/7/2008 1:45,1.0407,1.237,19.63,17.285,1.591868583,6.009
7/7/2008 2:00,1.0402,1.2343,19.41,17.065,1.572905236,5.873
7/7/2008 2:15,1.0392,1.2358,19.66,17.315,1.594296826,5.728
7/7/2008 2:30,1.0386,1.2331,19.45,17.105,1.577311969,5.597
7/7/2008 2:45,1.0373,1.2344,19.71,17.365,1.600112372,5.456
7/7/2008 3:00,1.0366,1.2361,19.95,17.605,1.626066952,5.333
7/7/2008 3:15,1.0358,1.2347,19.89,17.545,1.623999865,5.208
7/7/2008 3:30,1.0354,1.2356,20.02,17.675,1.635004698,5.079
7/7/2008 3:45,1.0357,1.237,20.13,17.785,1.646465657,4.955
7/7/2008 4:00,1.0361,1.2374,20.13,17.785,1.647945451,4.827
7/7/2008 4:15,1.0359,1.2371,20.12,17.775,1.647871456,4.726
7/7/2008 4:30,1.0362,1.2362,20,17.655,1.635448102,4.622
7/7/2008 4:45,1.0365,1.2351,19.86,17.515,1.62023593,4.51
7/7/2008 5:00,1.037,1.2392,20.22,17.875,1.652460176,4.399
7/7/2008 5:15,1.0358,1.2407,20.49,18.145,1.686348096,4.297
7/7/2008 5:30,1.0359,1.2416,20.57,18.225,1.696157335,4.198
7/7/2008 5:45,1.0363,1.2377,20.14,17.795,1.655421757,4.09
7/7/2008 6:00,1.036,1.2388,20.28,17.935,1.663570608,3.998
7/7/2008 6:15,1.0367,1.237,20.03,17.685,1.640105042,3.902
